,OSHPD_ID,FACILITY_NAME,LICENSE_NUM,FACILITY_LEVEL_DESC,DBA_ADDRESS1,DBA_CITY,DBA_ZIP_CODE,COUNTY_CODE,COUNTY_NAME,FACILITY_STATUS_DESC,FACILITY_STATUS_DATE,LICENSE_TYPE_DESC,LICENSE_CATEGORY_DESC,LATITUDE,LONGITUDE
120,106190280,ENCINO HOSPITAL MEDICAL CENTER,930000051,Parent Facility,16237 VENTURA BOULEVARD,ENCINO,91436,19,Los Angeles,Open,1954-11-08,Hospital,General Acute Care Hospital,34.1574278,-118.4870017
121,106190298,EMANATE HEALTH FOOTHILL PRESBYTERIAN HOSPITAL,930000052,Parent Facility,250 SOUTH GRAND AVENUE,GLENDORA,91741,19,Los Angeles,Open,1973-03-26,Hospital,General Acute Care Hospital,34.1327654,-117.8713435
122,106190305,KINDRED HOSPITAL - LOS ANGELES,930000053,Parent Facility,5525 WEST SLAUSON AVENUE,LOS ANGELES,90056,19,Los Angeles,Open,1958-04-28,Hospital,General Acute Care Hospital,33.9905225,-118.3789053
123,106190315,GARFIELD MEDICAL CENTER,930000057,Parent Facility,525 NORTH GARFIELD AVENUE,MONTEREY PARK,91754,19,Los Angeles,Open,1946-01-01,Hospital,General Acute Care Hospital,34.0680808,-118.1231228
124,106190317,GATEWAYS HOSPITAL AND MENTAL HEALTH CENTER,930000058,Parent Facility,1891 EFFIE STREET,LOS ANGELES,90026,19,Los Angeles,Open,1974-07-02,Hospital,Acute Psychiatric Hospital,34.0849023,-118.2567052
125,106190323,ADVENTIST HEALTH GLENDALE,930000059,Parent Facility,1509 WILSON TERRACE,GLENDALE,91206,19,Los Angeles,Open,1946-01-01,Hospital,General Acute Care Hospital,34.1507443,-118.2291341
126,106190328,GLENDORA HOSPITAL,930000060,Parent Facility,150 W ROUTE 66,GLENDORA,91740,19,Los Angeles,Open,1958-06-12,Hospital,Acute Psychiatric Hospital,34.1275602,-117.8651171
127,106190352,GREATER EL MONTE COMMUNITY HOSPITAL,930000063,Parent Facility,1701 SANTA ANITA AVENUE,SOUTH EL MONTE,91733,19,Los Angeles,Open,1974-07-01,Hospital,General Acute Care Hospital,34.0480516,-118.0434003
128,106190380,SOUTHERN CALIFORNIA HOSPITAL AT HOLLYWOOD,930000066,Parent Facility,6245 DE LONGPRE AVENUE,HOLLYWOOD,90028,19,Los Angeles,Open,1963-02-08,Hospital,General Acute Care Hospital,34.0964254,-118.3252367
129,106190382,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER,930000067,Parent Facility,1300 NORTH VERMONT AVENUE,LOS ANGELES,90027,19,Los Angeles,Open,1946-01-01,Hospital,General Acute Care Hospital,34.0957647,-118.2897312
130,106190385,PROVIDENCE HOLY CROSS MEDICAL CENTER,930000404,Parent Facility,15031 RINALDI STREET,MISSION HILLS,91345,19,Los Angeles,Open,1961-06-21,Hospital,General Acute Care Hospital,34.279782,-118.4599806
131,106190392,PIH HEALTH GOOD SAMARITAN HOSPITAL,930000071,Parent Facility,1225 WILSHIRE BOULEVARD,LOS ANGELES,90017,19,Los Angeles,Open,1946-01-01,Hospital,General Acute Care Hospital,34.054581,-118.2654301
132,106190400,HUNTINGTON HOSPITAL,930000372,Parent Facility,100 W. CALIFORNIA BOULEVARD,PASADENA,91105,19,Los Angeles,Open,1946-01-01,Hospital,General Acute Care Hospital,34.1343163,-118.1529214
133,106190410,L.A. DOWNTOWN MEDICAL CENTER - INGLESIDE CAMPUS D/P APH,930000137,Distinct Part Facility,7500 HELLMAN AVENUE,ROSEMEAD,91770,19,Los Angeles,Open,1996-08-13,Hospital,General Acute Care Hospital,34.0696014,-118.1058034
134,106190413,EMANATE HEALTH INTER-COMMUNITY HOSPITAL,930000131,Parent Facility,210 W. SAN BERNARDINO ROAD,COVINA,91723,19,Los Angeles,Open,1946-03-28,Hospital,General Acute Care Hospital,34.088233,-117.8937523
135,106190422,TORRANCE MEMORIAL MEDICAL CENTER,930000076,Parent Facility,3330 LOMITA BOULEVARD,TORRANCE,90505,19,Los Angeles,Open,1971-03-29,Hospital,General Acute Care Hospital,33.8134694,-118.3441879
136,106190429,KAISER FOUNDATION HOSPITAL - LOS ANGELES,930000077,Parent Facility,4867 SUNSET BOULEVARD,LOS ANGELES,90027,19,Los Angeles,Open,1953-05-01,Hospital,General Acute Care Hospital,34.0989348,-118.2940915
137,106190431,KAISER FOUNDATION HOSPITAL - SOUTH BAY,930000079,Parent Facility,25825 SOUTH VERMONT AVENUE,HARBOR CITY,90710,19,Los Angeles,Open,1959-01-14,Hospital,General Acute Care Hospital,33.7899325,-118.2947645
138,106190432,KAISER FOUNDATION HOSPITAL - PANORAMA CITY,930000080,Parent Facility,13652 CANTARA STREET,PANORAMA CITY,91402,19,Los Angeles,Open,1963-06-21,Hospital,General Acute Care Hospital,34.218819,-118.430039
139,106190434,KAISER FOUNDATION HOSPITAL - WEST LA,930000081,Parent Facility,6041 CADILLAC AVENUE,LOS ANGELES,90034,19,Los Angeles,Open,1974-09-16,Hospital,General Acute Care Hospital,34.0386088,-118.3743452
140,106190449,KINDRED HOSPITAL - LA MIRADA,930000084,Parent Facility,14900 IMPERIAL HIGHWAY,LA MIRADA,90638,19,Los Angeles,Open,1961-07-27,Hospital,General Acute Care Hospital,33.916351,-118.0135096
141,106190458,KINDRED HOSPITAL - SAN GABRIEL VALLEY,930000084,Consolidated Facility,845 NORTH LARK ELLEN AVENUE,WEST COVINA,91791,19,Los Angeles,Open,1956-06-12,Hospital,General Acute Care Hospital,34.087068,-117.917246
142,106190462,AURORA LAS ENCINAS HOSPITAL,930000087,Parent Facility,2900 EAST DEL MAR BOULEVARD,PASADENA,91107,19,Los Angeles,Open,1946-01-01,Hospital,Acute Psychiatric Hospital,34.1413425,-118.0914424
143,106190470,PROVIDENCE LITTLE COMPANY OF MARY MEDICAL CENTER TORRANCE,930000089,Parent Facility,4101 TORRANCE BOULEVARD,TORRANCE,90503,19,Los Angeles,Open,1959-12-21,Hospital,General Acute Care Hospital,33.8384678,-118.3572436
144,106190477,COLLEGE MEDICAL CENTER SOUTH CAMPUS D/P APH,930000117,Distinct Part Facility,1725 PACIFIC AVENUE,LONG BEACH,90813,19,Los Angeles,Open,2002-11-21,Hospital,General Acute Care Hospital,33.7883786,-118.1940871
145,106190500,CEDARS-SINAI MARINA HOSPITAL,930000096,Parent Facility,4650 LINCOLN BOULEVARD,MARINA DEL REY,90292,19,Los Angeles,Open,1970-04-17,Hospital,General Acute Care Hospital,33.9821449,-118.4392262
146,106190517,PROVIDENCE CEDARS-SINAI TARZANA MEDICAL CENTER,930000097,Parent Facility,18321 CLARK STREET,TARZANA,91356,19,Los Angeles,Open,1973-10-02,Hospital,General Acute Care Hospital,34.1709503,-118.5332875
147,106190521,MEMORIAL HOSPITAL OF GARDENA,930000098,Parent Facility,1145 W. REDONDO BEACH BLVD.,GARDENA,90247,19,Los Angeles,Open,1949-05-13,Hospital,General Acute Care Hospital,33.8929929,-118.2950049
148,106190522,GLENDALE MEMORIAL HOSPITAL AND HEALTH CENTER,930000099,Parent Facility,1420 SOUTH CENTRAL AVENUE,GLENDALE,91204,19,Los Angeles,Open,1946-01-01,Hospital,General Acute Care Hospital,34.1280862,-118.2569564
149,106190523,COLLEGE MEDICAL CENTER HAWTHORNE CAMPUS,930000117,Distinct Part Facility,13300 HAWTHORNE BOULEVARD,HAWTHORNE,90250,19,Los Angeles,Open,2014-10-09,Hospital,General Acute Care Hospital,33.9116018,-118.3519476
150,106190524,MISSION COMMUNITY HOSPITAL - PANORAMA CAMPUS,930000101,Parent Facility,14850 ROSCOE BOULEVARD,PANORAMA CITY,91402,19,Los Angeles,Open,1965-08-13,Hospital,General Acute Care Hospital,34.2202962,-118.456665
151,106190525,MEMORIALCARE LONG BEACH MEDICAL CENTER,930000102,Parent Facility,2801 ATLANTIC AVENUE,LONG BEACH,90806,19,Los Angeles,Open,1960-07-01,Hospital,General Acute Care Hospital,33.8083474,-118.1867193
152,106190529,USC ARCADIA HOSPITAL,930000103,Parent Facility,300 WEST HUNTINGTON DRIVE,ARCADIA,91007,19,Los Angeles,Open,1957-05-23,Hospital,General Acute Care Hospital,34.1351456,-118.0415283
153,106190534,OLYMPIA MEDICAL CENTER,930000105,Parent Facility,5900 WEST OLYMPIC BLVD,LOS ANGELES,90036,19,Los Angeles,Suspense,2021-04-01,Hospital,General Acute Care Hospital,34.0572875,-118.360485
154,106190541,MONROVIA MEMORIAL HOSPITAL,930000107,Parent Facility,323 SOUTH HELIOTROPE AVENUE,MONROVIA,91016,19,Los Angeles,Open,2008-10-03,Hospital,General Acute Care Hospital,34.1487088,-117.9927157
155,106190547,MONTEREY PARK HOSPITAL,930000108,Parent Facility,900 SOUTH ATLANTIC BOULEVARD,MONTEREY PARK,91754,19,Los Angeles,Open,1972-12-04,Hospital,General Acute Care Hospital,34.0495478,-118.1383262
156,106190552,MOTION PICTURE AND TELEVISION HOSPITAL,930000109,Parent Facility,23388 MULHOLLAND DRIVE,WOODLAND HILLS,91364,19,Los Angeles,Open,1946-03-20,Hospital,Acute Psychiatric Hospital,34.1568573,-118.6357316
157,106190555,CEDARS-SINAI MEDICAL CENTER,930000110,Parent Facility,8700 BEVERLY BOULEVARD,LOS ANGELES,90048,19,Los Angeles,Open,1955-08-15,Hospital,General Acute Care Hospital,34.0749961,-118.3805638
158,106190568,NORTHRIDGE HOSPITAL MEDICAL CENTER,930000114,Parent Facility,18300 ROSCOE BOULEVARD,NORTHRIDGE,91325,19,Los Angeles,Open,1955-10-07,Hospital,General Acute Care Hospital,34.2201753,-118.5335837
159,106190570,NORWALK COMMUNITY HOSPITAL,930000039,Consolidated Facility,13222 BLOOMFIELD AVENUE,NORWALK,90650,19,Los Angeles,Open,1955-02-28,Hospital,General Acute Care Hospital,33.9107134,-118.0641183
160,106190587,COLLEGE MEDICAL CENTER,930000117,Parent Facility,2776 PACIFIC AVENUE,LONG BEACH,90806,19,Los Angeles,Open,1956-06-13,Hospital,General Acute Care Hospital,33.8069502,-118.1928532
161,106190599,KINDRED HOSPITAL PARAMOUNT,930000088,Parent Facility,16453 COLORADO AVENUE,PARAMOUNT,90723,19,Los Angeles,Open,2005-02-15,Hospital,General Acute Care Hospital,33.8843784,-118.1620024
162,106190630,POMONA VALLEY HOSPITAL MEDICAL CENTER,930000128,Parent Facility,1798 NORTH GAREY AVENUE,POMONA,91767,19,Los Angeles,Open,1946-01-01,Hospital,General Acute Care Hospital,34.0768776,-117.7516647
163,106190631,PIH HEALTH WHITTIER HOSPITAL,930000129,Parent Facility,12401 WASHINGTON BLVD.,WHITTIER,90602,19,Los Angeles,Open,1959-01-15,Hospital,General Acute Care Hospital,33.9690304,-118.0490717
164,106190636,EMANATE HEALTH QUEEN OF THE VALLEY HOSPITAL,930000131,Consolidated Facility,1115 SOUTH SUNSET AVENUE,WEST COVINA,91790,19,Los Angeles,Open,1962-12-16,Hospital,General Acute Care Hospital,34.0632472,-117.9446757
165,106190646,KAISER FOUNDATION HOSPITAL - MENTAL HEALTH CENTER D/P APH,930000077,Distinct Part Facility,765 COLLEGE STREET,LOS ANGELES,90012,19,Los Angeles,Open,1946-01-01,Hospital,General Acute Care Hospital,34.0664722,-118.2436626
166,106190661,L.A. DOWNTOWN MEDICAL CENTER,930000137,Parent Facility,1711 WEST TEMPLE STREET,LOS ANGELES,90026,19,Los Angeles,Open,1999-07-07,Hospital,General Acute Care Hospital,34.0695317,-118.2634888
167,106190673,SAN DIMAS COMMUNITY HOSPITAL,930000139,Parent Facility,1350 WEST COVINA BOULEVARD,SAN DIMAS,91773,19,Los Angeles,Open,1972-10-30,Hospital,General Acute Care Hospital,34.097533,-117.8345314
168,106190680,PROVIDENCE LITTLE COMPANY OF MARY MC - SAN PEDRO,930000142,Parent Facility,1300 WEST SEVENTH STREET,SAN PEDRO,90732,19,Los Angeles,Open,1946-01-01,Hospital,General Acute Care Hospital,33.7382583,-118.305098
169,106190681,DOCS SURGICAL HOSPITAL,930000143,Parent Facility,6000 SAN VICENTE BOULEVARD,LOS ANGELES,90036,19,Los Angeles,Open,1954-07-08,Hospital,General Acute Care Hospital,34.05731,-118.3623112
170,106190687,SANTA MONICA - UCLA MEDICAL CENTER AND ORTHOPAEDIC HOSPITAL,930000146,Parent Facility,1250 16TH STREET,SANTA MONICA,90404,19,Los Angeles,Open,1946-01-01,Hospital,General Acute Care Hospital,34.0270998,-118.4863064
171,106190696,PACIFICA HOSPITAL OF THE VALLEY,930000148,Parent Facility,9449 SAN FERNANDO RD,SUN VALLEY,91352,19,Los Angeles,Open,1946-12-30,Hospital,General Acute Care Hospital,34.2405259,-118.3960912
172,106190708,SHERMAN OAKS HOSPITAL,930000149,Parent Facility,4929 VAN NUYS BOULEVARD,SHERMAN OAKS,91403,19,Los Angeles,Open,1958-03-05,Hospital,General Acute Care Hospital,34.160328,-118.449161
173,106190754,ST. FRANCIS MEDICAL CENTER,930000157,Parent Facility,3630 E. IMPERIAL HIGHWAY,LYNWOOD,90262,19,Los Angeles,Open,1946-01-01,Hospital,General Acute Care Hospital,33.930445,-118.2034141
174,106190756,SAINT JOHN'S HEALTH CENTER,930000158,Parent Facility,2121 SANTA MONICA BLVD.,SANTA MONICA,90404,19,Los Angeles,Open,1949-01-01,Hospital,General Acute Care Hospital,34.0307739,-118.4796445
175,106190758,PROVIDENCE SAINT JOSEPH MEDICAL CENTER,930000159,Parent Facility,501 S BUENA VISTA STREET,BURBANK,91505,19,Los Angeles,Open,1946-01-01,Hospital,General Acute Care Hospital,34.1572533,-118.3292851
176,106190766,COAST PLAZA HOSPITAL,930000162,Parent Facility,13100 STUDEBAKER ROAD,NORWALK,90650,19,Los Angeles,Open,1958-04-10,Hospital,General Acute Care Hospital,33.9127726,-118.0988257
177,106190782,TARZANA TREATMENT CENTER,930000163,Parent Facility,18646 OXNARD STREET,TARZANA,91356,19,Los Angeles,Open,1970-07-01,Hospital,Acute Psychiatric Hospital,34.1795005,-118.5398534
178,106190796,RONALD REAGAN UCLA MEDICAL CENTER,930000165,Parent Facility,757 WESTWOOD PLAZA,LOS ANGELES,90095,19,Los Angeles,Open,1955-07-01,Hospital,General Acute Care Hospital,34.0664764,-118.4465738
179,106190812,VALLEY PRESBYTERIAN HOSPITAL,930000170,Parent Facility,15107 VANOWEN STREET,VAN NUYS,91405,19,Los Angeles,Open,1958-01-21,Hospital,General Acute Care Hospital,34.1943415,-118.4627736
180,106190814,SOUTHERN CALIFORNIA HOSPITAL AT VAN NUYS D/P APH,930000066,Distinct Part Facility,14433 EMELITA STREET,VAN NUYS,91401,19,Los Angeles,Open,1964-04-22,Hospital,General Acute Care Hospital,34.1769578,-118.4475697
181,106190818,USC VERDUGO HILLS HOSPITAL,930000173,Parent Facility,1812 VERDUGO BOULEVARD,GLENDALE,91208,19,Los Angeles,Open,1972-12-08,Hospital,General Acute Care Hospital,34.2041605,-118.2159016
182,106190857,WEST COVINA MEDICAL CENTER,930000137,Consolidated Facility,725 SOUTH ORANGE AVENUE,WEST COVINA,91790,19,Los Angeles,Open,2022-06-21,Hospital,General Acute Care Hospital,34.0713727,-117.9449455
183,106190859,UCLA WEST VALLEY MEDICAL CENTER,930000189,Parent Facility,7300 MEDICAL CENTER DRIVE,WEST HILLS,91307,19,Los Angeles,Open,1962-11-07,Hospital,General Acute Care Hospital,34.2030563,-118.6298005
184,106190878,ADVENTIST HEALTH WHITE MEMORIAL,930000195,Parent Facility,1720 E. CESAR E. CHAVEZ AVENUE,LOS ANGELES,90033,19,Los Angeles,Open,1946-01-01,Hospital,General Acute Care Hospital,34.0492967,-118.2171632
185,106190883,WHITTIER HOSPITAL MEDICAL CENTER,930000402,Parent Facility,9080 COLIMA ROAD,WHITTIER,90605,19,Los Angeles,Open,1957-05-05,Hospital,General Acute Care Hospital,33.9500168,-118.0034545
186,106190930,RESNICK NEUROPSYCHIATRIC HOSPITAL AT UCLA,930000204,Parent Facility,150 Medical Plaza,LOS ANGELES,90095,19,Los Angeles,Open,1957-11-01,Hospital,Acute Psychiatric Hospital,34.0652277,-118.4460282
187,106190949,HENRY MAYO NEWHALL HOSPITAL,930000206,Parent Facility,23845 MCBEAN PARKWAY,VALENCIA,91355,19,Los Angeles,Open,1975-07-30,Hospital,General Acute Care Hospital,34.3984849,-118.5532663
188,106190958,DEPARTMENT OF STATE HOSPITALS - METROPOLITAN,170000832,Parent Facility,11401 BLOOMFIELD AVENUE,NORWALK,90650,19,Los Angeles,Open,1916-02-16,Hospital,Acute Psychiatric Hospital,33.9289309,-118.0662406
189,106191216,USC KENNETH NORRIS JR. CANCER HOSPITAL,930000267,Parent Facility,1441 EASTLAKE AVENUE,LOS ANGELES,90089,19,Los Angeles,Open,1983-04-11,Hospital,General Acute Care Hospital,34.0615104,-118.2053422
190,106191225,TOM REDGATE MEMORIAL RECOVERY CENTER,930000272,Parent Facility,1775 CHESTNUT STREET,LONG BEACH,90813,19,Los Angeles,Open,1983-02-25,Hospital,Chemical Dep. Recovery Hospital,33.7894288,-118.1966006
191,106191227,LAC/HARBOR-UCLA MEDICAL CENTER,060000129,Parent Facility,1000 WEST CARSON STREET,TORRANCE,90502,19,Los Angeles,Open,1953-07-01,Hospital,General Acute Care Hospital,33.8302832,-118.2919779
192,106191228,LOS ANGELES GENERAL MEDICAL CENTER,060000130,Parent Facility,2051 MARENGO STREET,LOS ANGELES,90033,19,Los Angeles,Open,2023-05-22,Hospital,General Acute Care Hospital,34.0576577,-118.2075805
193,106191230,"MARTIN LUTHER KING, JR. COMMUNITY HOSPITAL",060000132,Parent Facility,1680 EAST 120TH STREET,LOS ANGELES,90059,19,Los Angeles,Open,2015-03-01,Hospital,General Acute Care Hospital,33.9231731,-118.2413702
194,106191231,LOS ANGELES COUNTY OLIVE VIEW-UCLA MEDICAL CENTER,060000133,Parent Facility,14445 OLIVE VIEW DRIVE,SYLMAR,91342,19,Los Angeles,Open,1959-10-20,Hospital,General Acute Care Hospital,34.3258634,-118.4457148
195,106191306,LAC/RANCHO LOS AMIGOS NATIONAL REHAB CENTER,060000161,Parent Facility,7601 EAST IMPERIAL HIGHWAY,DOWNEY,90242,19,Los Angeles,Open,1966-09-01,Hospital,General Acute Care Hospital,33.9309257,-118.1794061
196,106191450,KAISER FOUNDATION HOSPITAL - WOODLAND HILLS,930000358,Parent Facility,5601 DE SOTO AVENUE,WOODLAND HILLS,91367,19,Los Angeles,Open,1986-04-08,Hospital,General Acute Care Hospital,34.1734332,-118.590208
197,106194010,AMERICAN RECOVERY CENTER,930000412,Parent Facility,2180 VALLEY BOULEVARD,POMONA,91768,19,Los Angeles,Open,1987-07-01,Hospital,Chemical Dep. Recovery Hospital,34.0606487,-117.790876
198,106194219,KECK HOSPITAL OF USC,930000459,Parent Facility,1500 SAN PABLO STREET,LOS ANGELES,90033,19,Los Angeles,Open,1991-05-17,Hospital,General Acute Care Hospital,34.0620584,-118.2012738
199,106194967,STAR VIEW ADOLESCENT - P H F,M02016029,Parent Facility,4025 W 226TH ST,TORRANCE,90505,19,Los Angeles,Open,1996-11-01,Hospital,Psychiatric Health Facility,33.8242225,-118.3560109
200,106194981,LA CASA PSYCHIATRIC HEALTH FACILITY,M02016031,Parent Facility,6060 N PARAMOUNT BLVD,LONG BEACH,90805,19,Los Angeles,Open,1997-11-10,Hospital,Psychiatric Health Facility,33.8651931,-118.1576617
201,106196035,KAISER FOUNDATION HOSPITAL - BALDWIN PARK,930000920,Parent Facility,1011 BALDWIN PARK BLVD.,BALDWIN PARK,91706,19,Los Angeles,Open,1998-10-07,Hospital,General Acute Care Hospital,34.0656148,-117.9855472
202,106196168,MEMORIALCARE MILLER CHILDREN'S & WOMEN'S HOSPITAL LONG BEACH,930000949,Parent Facility,2801 ATLANTIC AVENUE,LONG BEACH,90806,19,Los Angeles,Open,2000-06-30,Hospital,General Acute Care Hospital,33.8083474,-118.1867193
203,106196403,KAISER FOUNDATION HOSPITAL - DOWNEY,930000078,Parent Facility,9333 IMPERIAL HIGHWAY,DOWNEY,90242,19,Los Angeles,Open,2009-08-31,Hospital,General Acute Care Hospital,33.9194557,-118.129002
204,106196404,JOYCE EISENBERG KEEFER MEDICAL CENTER,550000621,Parent Facility,7150 TAMPA AVENUE,RESEDA,91335,19,Los Angeles,Open,2007-10-02,Hospital,Acute Psychiatric Hospital,34.2005491,-118.5530298
205,106196405,PALMDALE REGIONAL MEDICAL CENTER,930000085,Parent Facility,38600 MEDICAL CENTER DRIVE,PALMDALE,93551,19,Los Angeles,Open,2010-12-09,Hospital,General Acute Care Hospital,34.5828766,-118.1448173
206,106197931,EXODUS RECOVERY P.H.F.,M02016052,Parent Facility,9808 Venice Blvd,Culver City,90232,19,Los Angeles,Open,2013-12-10,Hospital,Psychiatric Health Facility,34.0234762,-118.3980106
207,106198495,OCEAN VIEW PSYCHIATRIC HEALTH FACILITY,M02036043,Parent Facility,2600 Redondo Ave,Long Beach,90806,19,Los Angeles,Open,2017-01-01,Hospital,Psychiatric Health Facility,33.8050771,-118.1507422
208,106200030,RIVER VISTA BEHAVIORAL HEALTH,550008678,Parent Facility,40886 GOODWIN WAY,MADERA,93636,20,Madera,Open,2023-08-03,Hospital,Acute Psychiatric Hospital,36.8832123,-119.8044605
209,106201281,MADERA COMMUNITY HOSPITAL,040000191,Parent Facility,1250 EAST ALMOND AVENUE,MADERA,93637,20,Madera,Suspense,2022-05-27,Hospital,General Acute Care Hospital,36.9434274,-120.044069
210,106204019,VALLEY CHILDREN'S HOSPITAL,040000160,Parent Facility,9300 VALLEY CHILDREN'S PLACE,MADERA,93636,20,Madera,Open,1998-08-31,Hospital,General Acute Care Hospital,36.8840366,-119.8003218
211,106210992,KAISER FOUNDATION HOSPITAL - SAN RAFAEL,110000357,Parent Facility,99 MONTECILLO ROAD,SAN RAFAEL,94903,21,Marin,Open,1966-12-09,Hospital,General Acute Care Hospital,38.0047045,-122.5546812
212,106210993,KENTFIELD HOSPITAL,110000358,Parent Facility,1125 SIR FRANCIS DRAKE BLVD.,KENTFIELD,94904,21,Marin,Open,1963-09-24,Hospital,General Acute Care Hospital,37.958667,-122.5524318
213,106211006,MARINHEALTH MEDICAL CENTER,110000361,Parent Facility,250 BON AIR ROAD,GREENBRAE,94904,21,Marin,Open,1952-05-16,Hospital,General Acute Care Hospital,37.9466692,-122.5358494
214,106214034,NOVATO COMMUNITY HOSPITAL,110000375,Parent Facility,180 ROWLAND WAY,NOVATO,94945,21,Marin,Open,2001-05-20,Hospital,General Acute Care Hospital,38.0987422,-122.5606439
215,106220733,JOHN C FREMONT HEALTHCARE DISTRICT,040000108,Parent Facility,5189 HOSPITAL RD.,MARIPOSA,95338,22,Mariposa,Open,1951-10-01,Hospital,General Acute Care Hospital,37.5001808,-119.9774497
216,106231013,ADVENTIST HEALTH MENDOCINO COAST,110000040,Parent Facility,700 RIVER DRIVE,FORT BRAGG,95437,23,Mendocino,Open,1971-07-01,Hospital,General Acute Care Hospital,39.4313778,-123.800388
217,106231396,ADVENTIST HEALTH UKIAH VALLEY,110000095,Parent Facility,275 HOSPITAL DRIVE,UKIAH,95482,23,Mendocino,Open,1980-03-03,Hospital,General Acute Care Hospital,39.1530652,-123.2028906
218,106234038,ADVENTIST HEALTH HOWARD MEMORIAL,110000013,Parent Facility,1 MARCELA DRIVE,WILLITS,95490,23,Mendocino,Open,2015-11-01,Hospital,General Acute Care Hospital,39.3897448,-123.3387068
219,106240924,MEMORIAL HOSPITAL LOS BANOS,040000177,Parent Facility,520 WEST I STREET,LOS BANOS,93635,24,Merced,Open,1967-08-31,Hospital,General Acute Care Hospital,37.0640913,-120.8592853
220,106240942,MERCY MEDICAL CENTER - MERCED,040000178,Parent Facility,333  MERCY AVENUE,MERCED,95340,24,Merced,Open,1956-01-01,Hospital,General Acute Care Hospital,37.3400786,-120.4672896
221,106244027,MARIE GREEN PSYCHIATRIC CENTER - P H F,M01016008,Parent Facility,300 E 15TH ST,MERCED,95340,24,Merced,Open,1996-08-16,Hospital,Psychiatric Health Facility,37.2934033,-120.4705508
222,106250955,SURPRISE VALLEY COMMUNITY HOSPITAL,230000025,Parent Facility,741 N. MAIN STREET,CEDARVILLE,96104,25,Modoc,Open,1953-07-01,Hospital,General Acute Care Hospital,41.5314826,-120.171435
223,106254005,MODOC MEDICAL CENTER,230000026,Parent Facility,1111 N. NAGLE ST,ALTURAS,96101,25,Modoc,Open,2020-12-18,Hospital,General Acute Care Hospital,41.4937281,-120.5536973
